2008-11-20 14:26:08.62121 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-20 14:26:09.732409 MotionSensorG MotionSensorG ON Sweep_Floor
2008-11-20 14:26:10.48618 MotionSensorH MotionSensorH ON Sweep_Floor
2008-11-20 14:26:10.856349 MotionSensorF MotionSensorF ON Sweep_Floor
2008-11-20 14:26:11.121609 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-20 14:26:11.91739 MotionSensorE MotionSensorE ON Sweep_Floor
2008-11-20 14:26:12.612879 MotionSensorH MotionSensorH OFF Sweep_Floor
2008-11-20 14:26:13.077239 MotionSensorG MotionSensorG OFF Sweep_Floor
2008-11-20 14:26:13.90189 MotionSensorF MotionSensorF OFF Sweep_Floor
2008-11-20 14:26:15.975039 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:26:17.26834 MotionSensorE MotionSensorE OFF Sweep_Floor
2008-11-20 14:26:17.817929 MotionSensorR MotionSensorR OFF Play_Checkers
2008-11-20 14:26:18.269959 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:26:18.860729 MotionSensorE MotionSensorE ON Sweep_Floor
2008-11-20 14:26:19.068069 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:26:21.00722 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:26:21.76054 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:26:22.177959 MotionSensorJ MotionSensorJ ON Sweep_Floor
2008-11-20 14:26:23.020139 MotionSensorE MotionSensorE OFF Sweep_Floor
2008-11-20 14:26:30.005779 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-20 14:26:32.366319 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-20 14:26:32.64835 MotionSensorJ MotionSensorJ OFF Sweep_Floor
2008-11-20 14:26:33.16651 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-20 14:26:34.13278 MotionSensorJ MotionSensorJ ON Sweep_Floor
2008-11-20 14:26:34.410089 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:26:36.140779 MotionSensorK MotionSensorK ON Sweep_Floor
2008-11-20 14:26:36.567399 MotionSensorL MotionSensorL ON Sweep_Floor
2008-11-20 14:26:36.853849 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:26:37.697079 MotionSensorM MotionSensorM ON Sweep_Floor
2008-11-20 14:26:38.96845 MotionSensorK MotionSensorK OFF Sweep_Floor
2008-11-20 14:26:39.16984 MotionSensorJ MotionSensorJ OFF Sweep_Floor
2008-11-20 14:26:39.621229 MotionSensorN MotionSensorN ON Play_Checkers
2008-11-20 14:26:39.88157 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-20 14:26:40.08257 MotionSensorL MotionSensorL OFF Sweep_Floor
2008-11-20 14:26:40.445719 MotionSensorM MotionSensorM OFF Sweep_Floor
2008-11-20 14:26:41.5938 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-20 14:26:42.12433 MotionSensorN MotionSensorN OFF Play_Checkers
2008-11-20 14:26:44.885339 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:26:47.484699 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:26:49.384779 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-20 14:26:50.266419 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:27:00.476969 MotionSensorR MotionSensorR ON Sweep_Floor
2008-11-20 14:27:01.830039 MotionSensorS MotionSensorS ON Sweep_Floor
2008-11-20 14:27:02.821099 MotionSensorT MotionSensorT ON Sweep_Floor
2008-11-20 14:27:03.302969 MotionSensorR MotionSensorR OFF Sweep_Floor
2008-11-20 14:27:04.33357 MotionSensorR MotionSensorR ON Sweep_Floor
2008-11-20 14:27:04.532809 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-20 14:27:05.391599 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-20 14:27:06.101579 MotionSensorT MotionSensorT OFF Play_Checkers
2008-11-20 14:27:06.4068 MotionSensorR MotionSensorR OFF Play_Checkers
2008-11-20 14:27:06.65259 MotionSensorS MotionSensorS OFF Play_Checkers
2008-11-20 14:27:07.627259 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:27:08.87645 MotionSensorR MotionSensorR ON Play_Checkers
2008-11-20 14:27:09.500329 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:27:12.42442 DoorSensorE DoorSensorE OPEN Sweep_Floor
2008-11-20 14:27:12.731199 DoorSensorE DoorSensorE CLOSE Sweep_Floor
2008-11-20 14:27:13.08182 MotionSensorR MotionSensorR OFF Play_Checkers
2008-11-20 14:27:13.2836 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:27:13.53409 MotionSensorU MotionSensorU ON Sweep_Floor
2008-11-20 14:27:16.57059 MotionSensorU MotionSensorU OFF Sweep_Floor
2008-11-20 14:27:16.79624 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:27:17.10379 MotionSensorAA MotionSensorAA OFF Sweep_Floor
2008-11-20 14:27:18.02852 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:27:23.33417 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:27:28.56238 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:27:29.601059 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:27:35.91226 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:27:36.92171 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:27:54.00968 MotionSensorL MotionSensorL ON Set_Table
2008-11-20 14:27:54.564029 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:27:55.611239 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:27:55.864779 MotionSensorL MotionSensorL OFF Set_Table
2008-11-20 14:28:08.365479 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:28:10.23041 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:28:11.118139 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:28:12.30376 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:28:14.552129 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:28:15.018209 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:28:19.060169 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:28:21.483939 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:28:24.459709 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:28:26.557039 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:28:28.94668 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-20 14:28:31.188539 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:28:32.76881 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:28:36.08307 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:28:39.33692 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:28:52.98547 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-20 14:28:54.546459 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-20 14:28:56.732739 DoorSensorD DoorSensorD OPEN Play_Checkers
2008-11-20 14:28:57.28132 DoorSensorD DoorSensorD CLOSE Play_Checkers
2008-11-20 14:28:57.674279 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:28:59.33997 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-20 14:28:59.664319 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:29:00.861099 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:29:02.235699 MotionSensorL MotionSensorL ON Set_Table
2008-11-20 14:29:02.86188 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-20 14:29:03.28429 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-20 14:29:03.73685 MotionSensorN MotionSensorN ON Play_Checkers
2008-11-20 14:29:03.95935 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-20 14:29:06.17705 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:29:06.41696 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-20 14:29:06.65615 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:29:07.705679 MotionSensorN MotionSensorN OFF Play_Checkers
2008-11-20 14:29:07.91722 MotionSensorL MotionSensorL OFF Set_Table
2008-11-20 14:29:13.210769 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:30:09.550849 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:30:11.29956 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:32:29.870719 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:32:30.79464 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:33:38.102649 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:33:39.800699 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:33:50.51598 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:33:52.208859 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:34:01.967619 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:34:03.65401 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:34:04.45301 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:34:06.12993 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:34:07.03722 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:34:08.875449 MotionSensorL MotionSensorL ON Set_Table
2008-11-20 14:34:09.09027 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:34:10.70912 MotionSensorL MotionSensorL OFF Set_Table
2008-11-20 14:34:13.56114 MotionSensorL MotionSensorL ON Set_Table
2008-11-20 14:34:14.21754 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:34:16.435539 MotionSensorM MotionSensorM OFF Set_Table
2008-11-20 14:34:17.19687 MotionSensorM MotionSensorM ON Set_Table
2008-11-20 14:34:17.432729 MotionSensorL MotionSensorL OFF Set_Table
2008-11-20 14:34:17.98796 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-20 14:34:19.4693 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-20 14:34:19.78196 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-20 14:34:20.97354 MotionSensorG MotionSensorG ON Set_Dinner
2008-11-20 14:34:21.197779 MotionSensorL MotionSensorL ON Pay_Bill
2008-11-20 14:34:21.82415 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-20 14:34:22.05801 MotionSensorH MotionSensorH OFF Pay_Bill
2008-11-20 14:34:22.482949 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-20 14:34:22.685859 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-20 14:34:22.92756 MotionSensorG MotionSensorG OFF Pay_Bill
2008-11-20 14:34:23.34572 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:34:25.506299 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-20 14:34:25.90434 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-20 14:34:26.47648 MotionSensorL MotionSensorL OFF Pay_Bill
2008-11-20 14:34:28.992929 DoorSensorB DoorSensorB OPEN Read_Magazine_2
2008-11-20 14:34:29.422399 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:34:30.213239 DoorSensorB DoorSensorB CLOSE Read_Magazine_2
2008-11-20 14:34:33.3159 DoorSensorG DoorSensorG OPEN Pay_Bill
2008-11-20 14:34:38.315959 MotionSensorG MotionSensorG ON Pay_Bill
2008-11-20 14:34:38.57044 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-20 14:34:39.58573 MotionSensorF MotionSensorF ON Pay_Bill
2008-11-20 14:34:42.58586 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:34:49.492029 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-20 14:34:51.89789 MotionSensorQ MotionSensorQ ON Read_Magazine_2
2008-11-20 14:34:52.292459 DoorSensorG DoorSensorG CLOSE Pay_Bill
2008-11-20 14:34:52.54146 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-20 14:34:52.848119 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-20 14:34:54.80567 DoorSensorB DoorSensorB OPEN Read_Magazine_2
2008-11-20 14:34:55.64345 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-20 14:34:56.068559 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-20 14:34:56.559319 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:34:56.760879 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:34:59.26142 MotionSensorQ MotionSensorQ OFF Read_Magazine_2
2008-11-20 14:34:59.67911 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-20 14:35:08.008899 MotionSensorL MotionSensorL ON Pay_Bill
2008-11-20 14:35:08.97684 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:35:09.446249 MotionSensorL MotionSensorL OFF Pay_Bill
2008-11-20 14:35:09.66488 MotionSensorQ MotionSensorQ ON Read_Magazine_2
2008-11-20 14:35:09.985229 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:35:11.07166 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:35:11.87223 MotionSensorL MotionSensorL ON Pay_Bill
2008-11-20 14:35:14.299959 MotionSensorW MotionSensorW ON Read_Magazine_2
2008-11-20 14:35:14.499389 MotionSensorL MotionSensorL OFF Pay_Bill
2008-11-20 14:35:15.0102 MotionSensorQ MotionSensorQ OFF Read_Magazine_2
2008-11-20 14:35:15.218549 MotionSensorW MotionSensorW OFF Read_Magazine_2
2008-11-20 14:35:15.54588 MotionSensorW MotionSensorW ON Read_Magazine_2
2008-11-20 14:35:15.858109 MotionSensorQ MotionSensorQ ON Read_Magazine_2
2008-11-20 14:35:19.552609 MotionSensorW MotionSensorW OFF Read_Magazine_2
2008-11-20 14:35:19.77495 MotionSensorQ MotionSensorQ OFF Read_Magazine_2
2008-11-20 14:35:20.072469 MotionSensorL MotionSensorL ON Pay_Bill
2008-11-20 14:35:24.43259 MotionSensorL MotionSensorL ON Pay_Bill
2008-11-20 14:35:24.77429 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:35:24.97691 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:35:27.234829 MotionSensorL MotionSensorL OFF Pay_Bill
2008-11-20 14:35:30.02987 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:35:31.908999 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-20 14:35:35.59484 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:35:35.830919 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-20 14:35:36.06321 MotionSensorL MotionSensorL ON Pay_Bill
